instance_id,dist_family,rho,heterogeneity,cost_scenario,seed,status,error,revenue_in_sample,revenue_out_sample,ratio_out_in,drop
cpbsd_instance_003_N5_K50_logit_rho-0.5_partial_hvhm,logit,-0.5,partial,hvhm,20291308,OK,,1.581211827740608,1.3727604177822494,0.868169838916387,0.131830161083613
cpbsd_instance_003_N5_K50_logit_rho-0.5_partial_hvlm,logit,-0.5,partial,hvlm,20292308,OK,,1.89079068949764,1.7241567205245003,0.9118707480956486,0.08812925190435139
cpbsd_instance_003_N5_K50_logit_rho-0.5_partial_zero,logit,-0.5,partial,zero,20290308,OK,,15.898842113253549,15.677484520129624,0.986077124890787,0.013922875109212973
cpbsd_instance_003_N5_K50_logit_rho0.0_full_hvhm,logit,0.0,full,hvhm,20303308,OK,,1.3679570647550157,1.1190337171784652,0.8180327774972019,0.18196722250279806
cpbsd_instance_003_N5_K50_logit_rho0.0_full_hvlm,logit,0.0,full,hvlm,20304308,OK,,1.1952827774207204,0.9011549054286943,0.7539261189500952,0.2460738810499048
cpbsd_instance_003_N5_K50_logit_rho0.0_full_zero,logit,0.0,full,zero,20302308,OK,,26.08483889860346,24.60624805864587,0.9433160831199632,0.05668391688003682
cpbsd_instance_003_N5_K50_logit_rho0.0_none_hvhm,logit,0.0,none,hvhm,20297308,OK,,0.8596306223645648,0.5135020298313081,0.5973519514914798,0.4026480485085202
cpbsd_instance_003_N5_K50_logit_rho0.0_none_hvlm,logit,0.0,none,hvlm,20298308,OK,,1.0756845377486355,0.9493635763921435,0.8825669079329924,0.11743309206700758
cpbsd_instance_003_N5_K50_logit_rho0.0_none_zero,logit,0.0,none,zero,20296308,OK,,3.889995824890932,3.2929401185123193,0.8465150778419273,0.15348492215807275
cpbsd_instance_003_N5_K50_logit_rho0.0_partial_hvhm,logit,0.0,partial,hvhm,20300308,OK,,1.6353367114023778,1.2292707243840268,0.7516927344766019,0.2483072655233981
cpbsd_instance_003_N5_K50_logit_rho0.0_partial_hvlm,logit,0.0,partial,hvlm,20301308,OK,,1.9701528634347127,1.6022250622283136,0.8132491097340724,0.18675089026592762
cpbsd_instance_003_N5_K50_logit_rho0.0_partial_zero,logit,0.0,partial,zero,20299308,OK,,15.768007857460956,14.757117069117035,0.935889758713838,0.06411024128616205
cpbsd_instance_003_N5_K50_logit_rho0.5_full_hvhm,logit,0.5,full,hvhm,20312308,OK,,1.3161914408705844,0.9386611755199814,0.7131646251240712,0.2868353748759288
cpbsd_instance_003_N5_K50_logit_rho0.5_full_hvlm,logit,0.5,full,hvlm,20313308,OK,,1.0877402756288141,0.8226932395041177,0.7563324241428176,0.24366757585718235
cpbsd_instance_003_N5_K50_logit_rho0.5_full_zero,logit,0.5,full,zero,20311308,OK,,25.48950395524001,25.011684101893053,0.9812542506050327,0.018745749394967315
cpbsd_instance_003_N5_K50_logit_rho0.5_none_hvhm,logit,0.5,none,hvhm,20306308,OK,,0.7839251085614282,0.4675815365397693,0.5964619980061906,0.4035380019938094
cpbsd_instance_003_N5_K50_logit_rho0.5_none_hvlm,logit,0.5,none,hvlm,20307308,OK,,0.9953394638515982,0.8553036632050065,0.8593085015390582,0.14069149846094176
cpbsd_instance_003_N5_K50_logit_rho0.5_none_zero,logit,0.5,none,zero,20305308,OK,,3.724008430813084,3.255810833556185,0.8742759029805218,0.12572409701947818
cpbsd_instance_003_N5_K50_logit_rho0.5_partial_hvhm,logit,0.5,partial,hvhm,20309308,OK,,1.4653696786512251,1.0748850689302065,0.7335248467264359,0.2664751532735641
cpbsd_instance_003_N5_K50_logit_rho0.5_partial_hvlm,logit,0.5,partial,hvlm,20310308,OK,,1.601216224908755,1.3042609600643122,0.8145439321529704,0.18545606784702962
cpbsd_instance_003_N5_K50_logit_rho0.5_partial_zero,logit,0.5,partial,zero,20308308,OK,,15.218829327013937,14.444130998675677,0.9490960630616216,0.05090393693837836
cpbsd_instance_003_N5_K50_lognormal_rho-0.5_full_hvhm,lognormal,-0.5,full,hvhm,20321308,OK,,3.3856105168419077,1.9300932137270608,0.5700871981953343,0.42991280180466573
cpbsd_instance_003_N5_K50_lognormal_rho-0.5_full_hvlm,lognormal,-0.5,full,hvlm,20322308,OK,,3.740234343084858,2.06102338200077,0.5510412431272652,0.4489587568727348
cpbsd_instance_003_N5_K50_lognormal_rho-0.5_full_zero,lognormal,-0.5,full,zero,20320308,OK,,19.784288646080014,17.47708287062322,0.8833819190201749,0.11661808097982507
cpbsd_instance_003_N5_K50_lognormal_rho-0.5_none_hvhm,lognormal,-0.5,none,hvhm,20315308,OK,,0.911937679989991,0.5999986102259486,0.6579381720826952,0.3420618279173048
cpbsd_instance_003_N5_K50_lognormal_rho-0.5_none_hvlm,lognormal,-0.5,none,hvlm,20316308,OK,,1.120255810713202,0.9051229808825587,0.8079609784003882,0.19203902159961184
cpbsd_instance_003_N5_K50_lognormal_rho-0.5_none_zero,lognormal,-0.5,none,zero,20314308,OK,,3.833477602767818,3.181040639462328,0.8298054584082029,0.17019454159179714
cpbsd_instance_003_N5_K50_lognormal_rho-0.5_partial_hvhm,lognormal,-0.5,partial,hvhm,20318308,OK,,3.0871788383233136,1.7589489996875936,0.5697593472242448,0.4302406527757552
cpbsd_instance_003_N5_K50_lognormal_rho-0.5_partial_hvlm,lognormal,-0.5,partial,hvlm,20319308,OK,,2.96174546750414,1.9557041494186935,0.6603214796397624,0.3396785203602376
cpbsd_instance_003_N5_K50_lognormal_rho-0.5_partial_zero,lognormal,-0.5,partial,zero,20317308,OK,,12.278676358231206,10.688053759246566,0.870456509107487,0.12954349089251305
cpbsd_instance_003_N5_K50_lognormal_rho0.0_full_hvhm,lognormal,0.0,full,hvhm,20330308,OK,,4.179797486283412,2.293910459822256,0.5488089954956055,0.45119100450439453
cpbsd_instance_003_N5_K50_lognormal_rho0.0_full_hvlm,lognormal,0.0,full,hvlm,20331308,OK,,4.6501476650667675,2.186184127510932,0.4701321947116151,0.529867805288385
cpbsd_instance_003_N5_K50_lognormal_rho0.0_full_zero,lognormal,0.0,full,zero,20329308,OK,,19.29850320621241,16.435133061473525,0.8516273456991663,0.14837265430083368
cpbsd_instance_003_N5_K50_lognormal_rho0.0_none_hvhm,lognormal,0.0,none,hvhm,20324308,OK,,1.0288795923159575,0.5625812490524627,0.5467901718082675,0.4532098281917325
cpbsd_instance_003_N5_K50_lognormal_rho0.0_none_hvlm,lognormal,0.0,none,hvlm,20325308,OK,,1.150695457547208,0.8242858706054338,0.7163371204770894,0.2836628795229106
cpbsd_instance_003_N5_K50_lognormal_rho0.0_none_zero,lognormal,0.0,none,zero,20323308,OK,,3.561328933430244,3.0435943898370654,0.8546232169870082,0.14537678301299184
cpbsd_instance_003_N5_K50_lognormal_rho0.0_partial_hvhm,lognormal,0.0,partial,hvhm,20327308,OK,,2.7591943982912683,1.7544240282533305,0.6358464736445615,0.3641535263554385
cpbsd_instance_003_N5_K50_lognormal_rho0.0_partial_hvlm,lognormal,0.0,partial,hvlm,20328308,OK,,2.4780947051799886,1.8391265690250176,0.7421534637803273,0.2578465362196727
cpbsd_instance_003_N5_K50_lognormal_rho0.0_partial_zero,lognormal,0.0,partial,zero,20326308,OK,,11.977039430911793,9.946017866495259,0.8304237390106083,0.16957626098939171
cpbsd_instance_003_N5_K50_lognormal_rho0.5_full_hvhm,lognormal,0.5,full,hvhm,20339308,OK,,4.1882334385622375,1.9371691027392597,0.4625265356279336,0.5374734643720664
cpbsd_instance_003_N5_K50_lognormal_rho0.5_full_hvlm,lognormal,0.5,full,hvlm,20340308,OK,,2.623823097007625,2.0909015719100665,0.7968912135481481,0.20310878645185193
cpbsd_instance_003_N5_K50_lognormal_rho0.5_full_zero,lognormal,0.5,full,zero,20338308,OK,,16.18551948112577,14.820387382221924,0.9156571958968786,0.08434280410312145
cpbsd_instance_003_N5_K50_lognormal_rho0.5_none_hvhm,lognormal,0.5,none,hvhm,20333308,OK,,0.975302669329023,0.542048635865738,0.5557747896236664,0.44422521037633356
cpbsd_instance_003_N5_K50_lognormal_rho0.5_none_hvlm,lognormal,0.5,none,hvlm,20334308,OK,,1.1023423420924425,0.7687575959991774,0.6973855277480662,0.30261447225193383
cpbsd_instance_003_N5_K50_lognormal_rho0.5_none_zero,lognormal,0.5,none,zero,20332308,OK,,2.9814472422851743,2.7897020354056488,0.9356872044690083,0.06431279553099167
cpbsd_instance_003_N5_K50_lognormal_rho0.5_partial_hvhm,lognormal,0.5,partial,hvhm,20336308,OK,,2.030059002368796,1.5865768236124327,0.7815422220541958,0.21845777794580423
cpbsd_instance_003_N5_K50_lognormal_rho0.5_partial_hvlm,lognormal,0.5,partial,hvlm,20337308,OK,,2.920486223153049,1.7386263765391303,0.5953208622439775,0.4046791377560225
cpbsd_instance_003_N5_K50_lognormal_rho0.5_partial_zero,lognormal,0.5,partial,zero,20335308,OK,,9.327309919076432,9.07914999689366,0.9733942664781375,0.026605733521862462
cpbsd_instance_003_N5_K50_normal_rho-0.5_full_hvhm,normal,-0.5,full,hvhm,20348308,OK,,1.78042431955177,1.3307669758031617,0.7474437195612945,0.2525562804387055
cpbsd_instance_003_N5_K50_normal_rho-0.5_full_hvlm,normal,-0.5,full,hvlm,20349308,OK,,1.286941139054121,1.0511252974654743,0.8167625274905991,0.18323747250940092
cpbsd_instance_003_N5_K50_normal_rho-0.5_full_zero,normal,-0.5,full,zero,20347308,OK,,26.12364686489169,24.63386518681672,0.9429719102474499,0.05702808975255014
cpbsd_instance_003_N5_K50_normal_rho-0.5_none_hvhm,normal,-0.5,none,hvhm,20342308,OK,,1.2561698234748915,0.7128744924746189,0.567498501518388,0.432501498481612
cpbsd_instance_003_N5_K50_normal_rho-0.5_none_hvlm,normal,-0.5,none,hvlm,20343308,OK,,1.4163369137564377,1.0126447835552848,0.7149745048086953,0.2850254951913047
cpbsd_instance_003_N5_K50_normal_rho-0.5_none_zero,normal,-0.5,none,zero,20341308,OK,,4.052228258047463,3.341757541575546,0.8246715951745887,0.17532840482541134
cpbsd_instance_003_N5_K50_normal_rho-0.5_partial_hvhm,normal,-0.5,partial,hvhm,20345308,OK,,1.826850406394971,1.3351046526240795,0.7308231960047119,0.2691768039952881
cpbsd_instance_003_N5_K50_normal_rho-0.5_partial_hvlm,normal,-0.5,partial,hvlm,20346308,OK,,1.8161227679296053,1.6456265614652235,0.9061207703162332,0.09387922968376683
cpbsd_instance_003_N5_K50_normal_rho-0.5_partial_zero,normal,-0.5,partial,zero,20344308,OK,,15.74594283803069,14.82051394385549,0.9412274702318848,0.0587725297681152
cpbsd_instance_003_N5_K50_normal_rho0.0_full_hvhm,normal,0.0,full,hvhm,20357308,OK,,1.5251912048439658,1.2607395295219457,0.8266108049389947,0.17338919506100525
cpbsd_instance_003_N5_K50_normal_rho0.0_full_hvlm,normal,0.0,full,hvlm,20358308,OK,,1.484432487089676,0.9744689664817102,0.6564589329301318,0.3435410670698682
cpbsd_instance_003_N5_K50_normal_rho0.0_full_zero,normal,0.0,full,zero,20356308,OK,,25.66230758786027,22.675824395523815,0.8836237473145544,0.1163762526854456
cpbsd_instance_003_N5_K50_normal_rho0.0_none_hvhm,normal,0.0,none,hvhm,20351308,OK,,1.0321368202875967,0.6940457067082695,0.6724357595486994,0.3275642404513006
cpbsd_instance_003_N5_K50_normal_rho0.0_none_hvlm,normal,0.0,none,hvlm,20352308,OK,,1.1776256436411072,1.0044725809707888,0.8529642559965445,0.14703574400345554
cpbsd_instance_003_N5_K50_normal_rho0.0_none_zero,normal,0.0,none,zero,20350308,OK,,3.679119200817332,3.007274600309083,0.8173898251627738,0.1826101748372262
cpbsd_instance_003_N5_K50_normal_rho0.0_partial_hvhm,normal,0.0,partial,hvhm,20354308,OK,,1.7973730478114862,1.3626216998882978,0.7581184671415044,0.24188153285849556
cpbsd_instance_003_N5_K50_normal_rho0.0_partial_hvlm,normal,0.0,partial,hvlm,20355308,OK,,1.8503840302689598,1.487584477195304,0.8039328338664262,0.19606716613357378
cpbsd_instance_003_N5_K50_normal_rho0.0_partial_zero,normal,0.0,partial,zero,20353308,OK,,14.089977949193527,13.72878704625202,0.9743654032501746,0.025634596749825378
cpbsd_instance_003_N5_K50_normal_rho0.5_full_hvhm,normal,0.5,full,hvhm,20366308,OK,,1.627504850038678,1.1071623740933236,0.6802820735477451,0.31971792645225494
cpbsd_instance_003_N5_K50_normal_rho0.5_full_hvlm,normal,0.5,full,hvlm,20367308,OK,,1.1052994540447236,0.8257214760500259,0.7470568025962445,0.2529431974037555
cpbsd_instance_003_N5_K50_normal_rho0.5_full_zero,normal,0.5,full,zero,20365308,OK,,24.014589960939155,23.498693341588478,0.9785173671426493,0.021482632857350747
cpbsd_instance_003_N5_K50_normal_rho0.5_none_hvhm,normal,0.5,none,hvhm,20360308,OK,,0.8271364715245436,0.6068447937900664,0.7336694906845967,0.26633050931540325
cpbsd_instance_003_N5_K50_normal_rho0.5_none_hvlm,normal,0.5,none,hvlm,20361308,OK,,1.0771503409571033,0.886916708332917,0.823391753786984,0.17660824621301596
cpbsd_instance_003_N5_K50_normal_rho0.5_none_zero,normal,0.5,none,zero,20359308,OK,,3.2956057304138384,2.9203756728601626,0.8861423094119463,0.11385769058805373
cpbsd_instance_003_N5_K50_normal_rho0.5_partial_hvhm,normal,0.5,partial,hvhm,20363308,OK,,1.4092401304427105,1.2031224461662735,0.8537384226975672,0.14626157730243283
cpbsd_instance_003_N5_K50_normal_rho0.5_partial_hvlm,normal,0.5,partial,hvlm,20364308,OK,,1.6608518921045416,1.2654546375551494,0.7619310569298469,0.23806894307015314
cpbsd_instance_003_N5_K50_normal_rho0.5_partial_zero,normal,0.5,partial,zero,20362308,OK,,14.234230655438942,13.259509590859944,0.9315227434363265,0.06847725656367354
cpbsd_instance_003_N5_K50_uniform_rho-0.5_full_hvhm,uniform,-0.5,full,hvhm,20375308,OK,,1.7395677624272323,1.4518572145903132,0.8346080250214143,0.1653919749785857
cpbsd_instance_003_N5_K50_uniform_rho-0.5_full_hvlm,uniform,-0.5,full,hvlm,20376308,OK,,1.5555063849603328,1.1127764849544421,0.7153789246469852,0.28462107535301484
cpbsd_instance_003_N5_K50_uniform_rho-0.5_full_zero,uniform,-0.5,full,zero,20374308,OK,,25.691638574787348,23.963727943219233,0.9327442418069897,0.06725575819301033
cpbsd_instance_003_N5_K50_uniform_rho-0.5_none_hvhm,uniform,-0.5,none,hvhm,20369308,OK,,1.2672637550040677,0.9960751733818599,0.7860046256737317,0.21399537432626825
cpbsd_instance_003_N5_K50_uniform_rho-0.5_none_hvlm,uniform,-0.5,none,hvlm,20370308,OK,,1.5616890526858145,0.9523521029699347,0.6098218472698302,0.39017815273016976
cpbsd_instance_003_N5_K50_uniform_rho-0.5_none_zero,uniform,-0.5,none,zero,20368308,OK,,3.820461362903142,3.1737305516563956,0.8307191855081868,0.1692808144918132
cpbsd_instance_003_N5_K50_uniform_rho-0.5_partial_hvhm,uniform,-0.5,partial,hvhm,20372308,OK,,1.9089414696730502,1.5153441781740622,0.7938138503710118,0.20618614962898818
cpbsd_instance_003_N5_K50_uniform_rho-0.5_partial_hvlm,uniform,-0.5,partial,hvlm,20373308,OK,,2.1172786105204477,1.345845894353575,0.6356489352257485,0.3643510647742515
cpbsd_instance_003_N5_K50_uniform_rho-0.5_partial_zero,uniform,-0.5,partial,zero,20371308,OK,,15.42425812878501,14.85685824015368,0.963213797130869,0.036786202869131035
cpbsd_instance_003_N5_K50_uniform_rho0.0_full_hvhm,uniform,0.0,full,hvhm,20384308,OK,,1.819987811455901,1.344351307404018,0.7386595113121132,0.26134048868788684
cpbsd_instance_003_N5_K50_uniform_rho0.0_full_hvlm,uniform,0.0,full,hvlm,20385308,OK,,1.5068557847304767,1.0054006622518377,0.6672175747937739,0.33278242520622614
cpbsd_instance_003_N5_K50_uniform_rho0.0_full_zero,uniform,0.0,full,zero,20383308,OK,,23.95562318505971,23.405017783421698,0.9770156093463097,0.02298439065369029
cpbsd_instance_003_N5_K50_uniform_rho0.0_none_hvhm,uniform,0.0,none,hvhm,20378308,OK,,1.3731424113239186,0.9136046434107595,0.6653385955284168,0.3346614044715832
cpbsd_instance_003_N5_K50_uniform_rho0.0_none_hvlm,uniform,0.0,none,hvlm,20379308,OK,,1.703373755500396,0.7992738258269784,0.46922985824222563,0.5307701417577744
cpbsd_instance_003_N5_K50_uniform_rho0.0_none_zero,uniform,0.0,none,zero,20377308,OK,,3.667256770205031,2.787203720132146,0.7600241528700804,0.2399758471299196
cpbsd_instance_003_N5_K50_uniform_rho0.0_partial_hvhm,uniform,0.0,partial,hvhm,20381308,OK,,1.7735122380181452,1.3993685715177673,0.7890380125493388,0.2109619874506612
cpbsd_instance_003_N5_K50_uniform_rho0.0_partial_hvlm,uniform,0.0,partial,hvlm,20382308,OK,,2.119492453421973,1.512513966003359,0.7136208310444172,0.2863791689555828
cpbsd_instance_003_N5_K50_uniform_rho0.0_partial_zero,uniform,0.0,partial,zero,20380308,OK,,15.022943936663516,13.56529917518238,0.9029720960401275,0.09702790395987249
cpbsd_instance_003_N5_K50_uniform_rho0.5_full_hvhm,uniform,0.5,full,hvhm,20393308,OK,,1.8026504858366739,1.1922756160896468,0.6614014338649067,0.3385985661350933
cpbsd_instance_003_N5_K50_uniform_rho0.5_full_hvlm,uniform,0.5,full,hvlm,20394308,OK,,1.442880700782316,0.9989367598821438,0.6923211041221426,0.30767889587785735
cpbsd_instance_003_N5_K50_uniform_rho0.5_full_zero,uniform,0.5,full,zero,20392308,OK,,24.505707395580547,22.12978829845238,0.9030462961637806,0.09695370383621937
cpbsd_instance_003_N5_K50_uniform_rho0.5_none_hvhm,uniform,0.5,none,hvhm,20387308,OK,,1.2757953805915274,0.7970211247040982,0.624724886787532,0.375275113212468
cpbsd_instance_003_N5_K50_uniform_rho0.5_none_hvlm,uniform,0.5,none,hvlm,20388308,OK,,1.6075571329084415,0.991588680574711,0.6168295112352855,0.3831704887647145
cpbsd_instance_003_N5_K50_uniform_rho0.5_none_zero,uniform,0.5,none,zero,20386308,OK,,3.270422230222999,2.7163878101813794,0.8305923880648763,0.16940761193512366
cpbsd_instance_003_N5_K50_uniform_rho0.5_partial_hvhm,uniform,0.5,partial,hvhm,20390308,OK,,1.8099600193512173,1.3097097984418677,0.7236125574261774,0.27638744257382264
cpbsd_instance_003_N5_K50_uniform_rho0.5_partial_hvlm,uniform,0.5,partial,hvlm,20391308,OK,,1.685177232238712,1.3931251064062478,0.8266935250220055,0.17330647497799445
cpbsd_instance_003_N5_K50_uniform_rho0.5_partial_zero,uniform,0.5,partial,zero,20389308,OK,,14.191536454563092,12.766822863174072,0.8996082210019675,0.10039177899803253
cpbsd_instance_004_N5_K50_exponential_rho-0.5_full_hvhm,exponential,-0.5,full,hvhm,20267309,OK,,7.968309183724792,3.3577412682324823,0.4213869204637092,0.5786130795362908
cpbsd_instance_004_N5_K50_exponential_rho-0.5_full_hvlm,exponential,-0.5,full,hvlm,20268309,OK,,6.887749880328887,3.7224787207493026,0.5404491721426383,0.4595508278573617
cpbsd_instance_004_N5_K50_exponential_rho-0.5_full_zero,exponential,-0.5,full,zero,20266309,OK,,15.778078418469695,13.259052363933247,0.8403464612276426,0.15965353877235744
cpbsd_instance_004_N5_K50_exponential_rho-0.5_none_hvhm,exponential,-0.5,none,hvhm,20261309,OK,,1.264696842926885,0.8848114427252325,0.6996233505869401,0.30037664941305986
cpbsd_instance_004_N5_K50_exponential_rho-0.5_none_hvlm,exponential,-0.5,none,hvlm,20262309,OK,,1.2267327034527225,0.9568711388693205,0.7800160019995731,0.2199839980004269
cpbsd_instance_004_N5_K50_exponential_rho-0.5_none_zero,exponential,-0.5,none,zero,20260309,OK,,3.171181393019071,2.6608232826551044,0.8390637282725449,0.16093627172745506
cpbsd_instance_004_N5_K50_exponential_rho-0.5_partial_hvhm,exponential,-0.5,partial,hvhm,20264309,OK,,4.582650203200788,2.338244490160259,0.5102384835148652,0.4897615164851348
cpbsd_instance_004_N5_K50_exponential_rho-0.5_partial_hvlm,exponential,-0.5,partial,hvlm,20265309,OK,,3.7027253191613134,2.4589145669231987,0.6640823596064521,0.3359176403935479
cpbsd_instance_004_N5_K50_exponential_rho-0.5_partial_zero,exponential,-0.5,partial,zero,20263309,OK,,10.22526476452179,8.35077771949678,0.8166808304535208,0.1833191695464792
cpbsd_instance_004_N5_K50_exponential_rho0.0_full_hvhm,exponential,0.0,full,hvhm,20276309,OK,,6.429763051461728,3.9604976122984596,0.6159632292201015,0.3840367707798985
cpbsd_instance_004_N5_K50_exponential_rho0.0_full_hvlm,exponential,0.0,full,hvlm,20277309,OK,,5.063855407569162,3.980256319338309,0.7860130274235021,0.2139869725764979
cpbsd_instance_004_N5_K50_exponential_rho0.0_full_zero,exponential,0.0,full,zero,20275309,OK,,16.94642827980201,11.294859449001438,0.6665038356467997,0.3334961643532003
cpbsd_instance_004_N5_K50_exponential_rho0.0_none_hvhm,exponential,0.0,none,hvhm,20270309,OK,,1.6625992768838338,0.7903273813923157,0.4753565049502521,0.5246434950497478
cpbsd_instance_004_N5_K50_exponential_rho0.0_none_hvlm,exponential,0.0,none,hvlm,20271309,OK,,1.294862015176811,0.955741891128022,0.7381032727240185,0.26189672727598146
cpbsd_instance_004_N5_K50_exponential_rho0.0_none_zero,exponential,0.0,none,zero,20269309,OK,,3.032130188388907,2.4199375286912828,0.7980981614701357,0.20190183852986432
cpbsd_instance_004_N5_K50_exponential_rho0.0_partial_hvhm,exponential,0.0,partial,hvhm,20273309,OK,,4.26463933605805,2.6410811153894005,0.6192976491725185,0.3807023508274815
cpbsd_instance_004_N5_K50_exponential_rho0.0_partial_hvlm,exponential,0.0,partial,hvlm,20274309,OK,,4.049776543234371,2.7718997225699704,0.6844574491895746,0.31554255081042537
cpbsd_instance_004_N5_K50_exponential_rho0.0_partial_zero,exponential,0.0,partial,zero,20272309,OK,,8.041365148254966,7.820563693897985,0.9725417947965096,0.027458205203490405
cpbsd_instance_004_N5_K50_exponential_rho0.5_full_hvhm,exponential,0.5,full,hvhm,20285309,OK,,6.655396396991802,3.222655510387818,0.48421691483987916,0.5157830851601208
cpbsd_instance_004_N5_K50_exponential_rho0.5_full_hvlm,exponential,0.5,full,hvlm,20286309,OK,,6.854451537026616,3.513669071931391,0.5126112648037747,0.4873887351962253
cpbsd_instance_004_N5_K50_exponential_rho0.5_full_zero,exponential,0.5,full,zero,20284309,OK,,14.119505755309678,11.373494377381403,0.8055164659785893,0.19448353402141072
cpbsd_instance_004_N5_K50_exponential_rho0.5_none_hvhm,exponential,0.5,none,hvhm,20279309,OK,,1.3405026498531045,0.7477254830581698,0.5577948563847355,0.44220514361526453
cpbsd_instance_004_N5_K50_exponential_rho0.5_none_hvlm,exponential,0.5,none,hvlm,20280309,OK,,1.3774427154875912,0.9055534249892746,0.6574163954750918,0.3425836045249082
cpbsd_instance_004_N5_K50_exponential_rho0.5_none_zero,exponential,0.5,none,zero,20278309,OK,,2.9851582964589354,1.8404926974084057,0.6165477722208705,0.38345222777912946
cpbsd_instance_004_N5_K50_exponential_rho0.5_partial_hvhm,exponential,0.5,partial,hvhm,20282309,OK,,4.5501940132647345,2.5937473171228134,0.5700300491718631,0.42996995082813694
cpbsd_instance_004_N5_K50_exponential_rho0.5_partial_hvlm,exponential,0.5,partial,hvlm,20283309,OK,,3.4356187075386067,2.4437058894559462,0.7112855347113591,0.28871446528864086
cpbsd_instance_004_N5_K50_exponential_rho0.5_partial_zero,exponential,0.5,partial,zero,20281309,OK,,8.729291759283395,6.686494064385946,0.7659835698898502,0.23401643011014983
cpbsd_instance_004_N5_K50_logit_rho-0.5_full_hvhm,logit,-0.5,full,hvhm,20294309,OK,,1.4664419137218658,1.0346951424219257,0.7055820845953891,0.29441791540461093
cpbsd_instance_004_N5_K50_logit_rho-0.5_full_hvlm,logit,-0.5,full,hvlm,20295309,OK,,1.1793211025526813,1.0310167098145528,0.8742459603096066,0.12575403969039345
cpbsd_instance_004_N5_K50_logit_rho-0.5_full_zero,logit,-0.5,full,zero,20293309,OK,,26.655235874777997,25.875683639751497,0.9707542548605193,0.02924574513948075
cpbsd_instance_004_N5_K50_logit_rho-0.5_none_hvhm,logit,-0.5,none,hvhm,20288309,OK,,0.8087620476748857,0.5975565851287139,0.7388533955650275,0.2611466044349725
cpbsd_instance_004_N5_K50_logit_rho-0.5_none_hvlm,logit,-0.5,none,hvlm,20289309,OK,,1.304736957162446,0.8993794700454231,0.689318613309921,0.31068138669007905
cpbsd_instance_004_N5_K50_logit_rho-0.5_none_zero,logit,-0.5,none,zero,20287309,OK,,4.0945345336609344,3.7746591471824495,0.9218774725554743,0.07812252744452575
cpbsd_instance_004_N5_K50_logit_rho-0.5_partial_hvhm,logit,-0.5,partial,hvhm,20291309,OK,,1.7114954869933667,1.3738365759300373,0.8027111881805166,0.19728881181948343
cpbsd_instance_004_N5_K50_logit_rho-0.5_partial_hvlm,logit,-0.5,partial,hvlm,20292309,OK,,1.967597803088572,1.5998606602672003,0.8131034999916505,0.18689650000834945
cpbsd_instance_004_N5_K50_logit_rho-0.5_partial_zero,logit,-0.5,partial,zero,20290309,OK,,16.274994887130795,14.520215500988014,0.8921794201280919,0.10782057987190807
cpbsd_instance_004_N5_K50_logit_rho0.0_full_hvhm,logit,0.0,full,hvhm,20303309,OK,,1.3490058112783445,1.092104127733516,0.8095622113729937,0.19043778862700633
cpbsd_instance_004_N5_K50_logit_rho0.0_full_hvlm,logit,0.0,full,hvlm,20304309,OK,,1.2233351440184606,0.9344535784715575,0.7638573804084683,0.2361426195915317
cpbsd_instance_004_N5_K50_logit_rho0.0_full_zero,logit,0.0,full,zero,20302309,OK,,25.96758931216073,25.72004886481091,0.9904673304720706,0.009532669527929416
cpbsd_instance_004_N5_K50_logit_rho0.0_none_hvhm,logit,0.0,none,hvhm,20297309,OK,,0.956847846503392,0.44965620589782673,0.4699349092345297,0.5300650907654703
cpbsd_instance_004_N5_K50_logit_rho0.0_none_hvlm,logit,0.0,none,hvlm,20298309,OK,,1.2164869683508763,0.9398483260247774,0.7725921859227785,0.22740781407722155
cpbsd_instance_004_N5_K50_logit_rho0.0_none_zero,logit,0.0,none,zero,20296309,OK,,3.914733797012066,3.4830031076547807,0.8897164630486994,0.11028353695130055
cpbsd_instance_004_N5_K50_logit_rho0.0_partial_hvhm,logit,0.0,partial,hvhm,20300309,OK,,1.6946308159299022,1.2459566375407094,0.7352378027287378,0.26476219727126216
cpbsd_instance_004_N5_K50_logit_rho0.0_partial_hvlm,logit,0.0,partial,hvlm,20301309,OK,,1.7510502971411481,1.5464516934680417,0.8831566380433822,0.11684336195661782
cpbsd_instance_004_N5_K50_logit_rho0.0_partial_zero,logit,0.0,partial,zero,20299309,OK,,15.727667253750873,15.149242769099617,0.9632224871419944,0.03677751285800557
cpbsd_instance_004_N5_K50_logit_rho0.5_full_hvhm,logit,0.5,full,hvhm,20312309,OK,,1.4287659702987243,0.8749501526674599,0.6123817132098454,0.38761828679015464
cpbsd_instance_004_N5_K50_logit_rho0.5_full_hvlm,logit,0.5,full,hvlm,20313309,OK,,1.2090698321217261,0.8357531541239518,0.6912364628743878,0.3087635371256122
cpbsd_instance_004_N5_K50_logit_rho0.5_full_zero,logit,0.5,full,zero,20311309,OK,,25.728635337982887,24.27906904081926,0.9436594176830028,0.056340582316997234
cpbsd_instance_004_N5_K50_logit_rho0.5_none_hvhm,logit,0.5,none,hvhm,20306309,OK,,0.6399801613693302,0.4625803762608816,0.7228042432926732,0.27719575670732677
cpbsd_instance_004_N5_K50_logit_rho0.5_none_hvlm,logit,0.5,none,hvlm,20307309,OK,,1.0589838930604107,0.8233597193633159,0.7774997568507367,0.2225002431492633
