instance_path,split,index_in_split,filename
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_1254_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,1253,cpbsd_instance_1254_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_1255_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,1254,cpbsd_instance_1255_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_1256_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,1255,cpbsd_instance_1256_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_1257_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,1256,cpbsd_instance_1257_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_1258_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,1257,cpbsd_instance_1258_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_1259_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,1258,cpbsd_instance_1259_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_1260_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,1259,cpbsd_instance_1260_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_1261_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,1260,cpbsd_instance_1261_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_1262_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,1261,cpbsd_instance_1262_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_1263_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,1262,cpbsd_instance_1263_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_1264_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,1263,cpbsd_instance_1264_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_1265_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,1264,cpbsd_instance_1265_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_1266_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,1265,cpbsd_instance_1266_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_1267_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,1266,cpbsd_instance_1267_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_1268_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,1267,cpbsd_instance_1268_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_1269_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,1268,cpbsd_instance_1269_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_1270_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,1269,cpbsd_instance_1270_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_1271_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,1270,cpbsd_instance_1271_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_1272_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,1271,cpbsd_instance_1272_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_1273_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,1272,cpbsd_instance_1273_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_1274_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,1273,cpbsd_instance_1274_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_1275_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,1274,cpbsd_instance_1275_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_1276_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,1275,cpbsd_instance_1276_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_1277_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,1276,cpbsd_instance_1277_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_1278_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,1277,cpbsd_instance_1278_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_1279_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,1278,cpbsd_instance_1279_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_1280_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,1279,cpbsd_instance_1280_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_1281_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,1280,cpbsd_instance_1281_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_1282_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,1281,cpbsd_instance_1282_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_1283_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,1282,cpbsd_instance_1283_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_1284_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,1283,cpbsd_instance_1284_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_1285_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,1284,cpbsd_instance_1285_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_1286_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,1285,cpbsd_instance_1286_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_1287_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,1286,cpbsd_instance_1287_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_1288_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,1287,cpbsd_instance_1288_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_1289_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,1288,cpbsd_instance_1289_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_1290_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,1289,cpbsd_instance_1290_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_1291_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,1290,cpbsd_instance_1291_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_1292_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,1291,cpbsd_instance_1292_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_1293_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,1292,cpbsd_instance_1293_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_1294_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,1293,cpbsd_instance_1294_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_1295_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,1294,cpbsd_instance_1295_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_1296_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,1295,cpbsd_instance_1296_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_1297_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,1296,cpbsd_instance_1297_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_1298_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,1297,cpbsd_instance_1298_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_1299_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,1298,cpbsd_instance_1299_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_1300_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,1299,cpbsd_instance_1300_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_1301_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,1300,cpbsd_instance_1301_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_1302_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,1301,cpbsd_instance_1302_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_1303_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,1302,cpbsd_instance_1303_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_1304_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,1303,cpbsd_instance_1304_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_1305_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,1304,cpbsd_instance_1305_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_1306_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,1305,cpbsd_instance_1306_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_1307_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,1306,cpbsd_instance_1307_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_1308_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,1307,cpbsd_instance_1308_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_1309_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,1308,cpbsd_instance_1309_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_1310_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,1309,cpbsd_instance_1310_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_1311_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,1310,cpbsd_instance_1311_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_1312_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,1311,cpbsd_instance_1312_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_1313_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,1312,cpbsd_instance_1313_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_1314_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,1313,cpbsd_instance_1314_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_1315_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,1314,cpbsd_instance_1315_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_1316_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,1315,cpbsd_instance_1316_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_1317_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,1316,cpbsd_instance_1317_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_1318_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,1317,cpbsd_instance_1318_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_1319_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,1318,cpbsd_instance_1319_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_1320_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,1319,cpbsd_instance_1320_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_1321_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,1320,cpbsd_instance_1321_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_1322_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,1321,cpbsd_instance_1322_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_1323_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,1322,cpbsd_instance_1323_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_1324_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,1323,cpbsd_instance_1324_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_1325_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,1324,cpbsd_instance_1325_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_1326_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,1325,cpbsd_instance_1326_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_1327_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,1326,cpbsd_instance_1327_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_1328_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,1327,cpbsd_instance_1328_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_1329_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,1328,cpbsd_instance_1329_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_1330_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,1329,cpbsd_instance_1330_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_1331_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,1330,cpbsd_instance_1331_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_1332_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,1331,cpbsd_instance_1332_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_1333_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,1332,cpbsd_instance_1333_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_1334_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,1333,cpbsd_instance_1334_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_1335_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,1334,cpbsd_instance_1335_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_1336_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,1335,cpbsd_instance_1336_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_1337_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,1336,cpbsd_instance_1337_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_1338_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,1337,cpbsd_instance_1338_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_1339_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,1338,cpbsd_instance_1339_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_1340_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,1339,cpbsd_instance_1340_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_1341_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,1340,cpbsd_instance_1341_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_1342_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,1341,cpbsd_instance_1342_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_1343_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,1342,cpbsd_instance_1343_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_1344_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,1343,cpbsd_instance_1344_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_1345_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,1344,cpbsd_instance_1345_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_1346_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,1345,cpbsd_instance_1346_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_1347_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,1346,cpbsd_instance_1347_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_1348_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,1347,cpbsd_instance_1348_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_1349_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,1348,cpbsd_instance_1349_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_1350_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,1349,cpbsd_instance_1350_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_1351_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,1350,cpbsd_instance_1351_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_1352_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,1351,cpbsd_instance_1352_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_1353_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,1352,cpbsd_instance_1353_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_1354_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,1353,cpbsd_instance_1354_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_1355_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,1354,cpbsd_instance_1355_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_1356_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,1355,cpbsd_instance_1356_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_1357_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,1356,cpbsd_instance_1357_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_1358_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,1357,cpbsd_instance_1358_N5_K50_normal_rho0.0_full_random_corr.msgpack
/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_corr_n5/instances/cpbsd_instance_1359_N5_K50_normal_rho0.0_full_random_corr.msgpack,train,1358,cpbsd_instance_1359_N5_K50_normal_rho0.0_full_random_corr.msgpack
